month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,_source_file,_row_id,remaining_lease_years,remaining_lease_months,remaining_lease_display,price_per_sqm,is_price_anomaly,price_anomaly_reason
2013-01,WOODLANDS,3 ROOM,24,MARSILING DR,07 TO 09,67,New Generation,1977,308000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21363,49,4,49 years 04 months,4597.014925373134,False,
2013-01,WOODLANDS,3 ROOM,12,MARSILING LANE,10 TO 12,65,Improved,1976,310000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21364,48,4,48 years 04 months,4769.2307692307695,False,
2013-01,WOODLANDS,3 ROOM,218,MARSILING CRES,04 TO 06,67,New Generation,1986,311000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21365,58,4,58 years 04 months,4641.79104477612,False,
2013-01,WOODLANDS,3 ROOM,22,MARSILING DR,07 TO 09,67,New Generation,1977,312000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21366,49,4,49 years 04 months,4656.7164179104475,False,
2013-01,WOODLANDS,3 ROOM,15,MARSILING LANE,10 TO 12,65,Improved,1976,320000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21367,48,4,48 years 04 months,4923.076923076923,False,
2013-01,WOODLANDS,3 ROOM,130,MARSILING RISE,10 TO 12,69,Improved,1985,325000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21368,57,4,57 years 04 months,4710.144927536232,False,
2013-01,WOODLANDS,4 ROOM,5,MARSILING DR,04 TO 06,90,Improved,1974,330000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21369,46,4,46 years 04 months,3666.6666666666665,False,
2013-01,WOODLANDS,3 ROOM,149,WOODLANDS ST 13,07 TO 09,68,New Generation,1985,332000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21370,57,4,57 years 04 months,4882.35294117647,False,
2013-01,WOODLANDS,3 ROOM,23,MARSILING DR,13 TO 15,67,New Generation,1977,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21371,49,4,49 years 04 months,5000.0,False,
2013-01,WOODLANDS,3 ROOM,148,WOODLANDS ST 13,04 TO 06,68,New Generation,1985,335000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21372,57,4,57 years 04 months,4926.470588235294,False,
2013-01,WOODLANDS,3 ROOM,102,WOODLANDS ST 13,07 TO 09,67,New Generation,1985,338000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21373,57,4,57 years 04 months,5044.776119402985,False,
2013-01,WOODLANDS,3 ROOM,17,MARSILING LANE,10 TO 12,75,Improved,1984,342000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21374,56,4,56 years 04 months,4560.0,False,
2013-01,WOODLANDS,3 ROOM,15,MARSILING LANE,07 TO 09,76,Improved,1976,348000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21375,48,4,48 years 04 months,4578.9473684210525,False,
2013-01,WOODLANDS,3 ROOM,158,WOODLANDS ST 13,04 TO 06,73,Model A,1990,351000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21376,62,4,62 years 04 months,4808.219178082192,False,
2013-01,WOODLANDS,3 ROOM,160,WOODLANDS ST 13,07 TO 09,73,Model A,1990,355000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21377,62,4,62 years 04 months,4863.013698630137,False,
2013-01,WOODLANDS,3 ROOM,152,WOODLANDS ST 13,04 TO 06,73,Model A,1985,356500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21378,57,4,57 years 04 months,4883.561643835616,False,
2013-01,WOODLANDS,3 ROOM,30,MARSILING DR,10 TO 12,87,New Generation,1977,365000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21379,49,4,49 years 04 months,4195.402298850575,False,
2013-01,WOODLANDS,4 ROOM,205,MARSILING DR,04 TO 06,94,New Generation,1980,374000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21380,52,4,52 years 04 months,3978.723404255319,False,
2013-01,WOODLANDS,4 ROOM,204,MARSILING DR,13 TO 15,93,New Generation,1981,375000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21381,53,4,53 years 04 months,4032.2580645161293,False,
2013-01,WOODLANDS,4 ROOM,347,WOODLANDS AVE 3,07 TO 09,84,Simplified,1988,380000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21382,60,4,60 years 04 months,4523.809523809524,False,
2013-01,WOODLANDS,4 ROOM,842,WOODLANDS ST 82,01 TO 03,84,Simplified,1994,380000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21383,66,4,66 years 04 months,4523.809523809524,False,
2013-01,WOODLANDS,4 ROOM,34,MARSILING DR,04 TO 06,98,New Generation,1978,383000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21384,50,4,50 years 04 months,3908.1632653061224,False,
2013-01,WOODLANDS,4 ROOM,34,MARSILING DR,10 TO 12,98,New Generation,1978,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21385,50,4,50 years 04 months,3928.5714285714284,False,
2013-01,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,01 TO 03,91,Model A2,1998,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21386,70,4,70 years 04 months,4230.7692307692305,False,
2013-01,WOODLANDS,4 ROOM,171,WOODLANDS ST 11,04 TO 06,91,New Generation,1985,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21387,57,4,57 years 04 months,4230.7692307692305,False,
2013-01,WOODLANDS,4 ROOM,154,WOODLANDS ST 13,04 TO 06,93,New Generation,1986,385000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21388,58,4,58 years 04 months,4139.784946236559,False,
2013-01,WOODLANDS,4 ROOM,146,WOODLANDS ST 13,01 TO 03,98,New Generation,1985,386000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21389,57,4,57 years 04 months,3938.7755102040815,False,
2013-01,WOODLANDS,4 ROOM,739,WOODLANDS CIRCLE,01 TO 03,91,Model A2,1997,390000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21390,69,4,69 years 04 months,4285.714285714285,False,
2013-01,WOODLANDS,4 ROOM,619,WOODLANDS DR 52,01 TO 03,91,Model A2,1998,390000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21391,70,4,70 years 04 months,4285.714285714285,False,
2013-01,WOODLANDS,4 ROOM,840,WOODLANDS ST 82,04 TO 06,84,Simplified,1994,391000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21392,66,4,66 years 04 months,4654.761904761905,False,
2013-01,WOODLANDS,4 ROOM,301,WOODLANDS ST 31,04 TO 06,95,New Generation,1993,395000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21393,65,4,65 years 04 months,4157.894736842105,False,
2013-01,WOODLANDS,4 ROOM,620,WOODLANDS DR 52,01 TO 03,96,Model A2,1998,396000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21394,70,4,70 years 04 months,4125.0,False,
2013-01,WOODLANDS,4 ROOM,347,WOODLANDS AVE 3,10 TO 12,84,Simplified,1988,397000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21395,60,4,60 years 04 months,4726.190476190476,False,
2013-01,WOODLANDS,4 ROOM,162,WOODLANDS ST 13,04 TO 06,98,New Generation,1985,400000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21396,57,4,57 years 04 months,4081.6326530612246,False,
2013-01,WOODLANDS,4 ROOM,156,WOODLANDS ST 13,01 TO 03,97,New Generation,1986,401000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21397,58,4,58 years 04 months,4134.020618556701,False,
2013-01,WOODLANDS,4 ROOM,757,WOODLANDS AVE 4,01 TO 03,103,Model A,1997,401500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21398,69,4,69 years 04 months,3898.0582524271845,False,
2013-01,WOODLANDS,4 ROOM,618,WOODLANDS AVE 4,07 TO 09,92,Model A2,1998,403000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21399,70,4,70 years 04 months,4380.434782608696,False,
2013-01,WOODLANDS,4 ROOM,726,WOODLANDS CIRCLE,01 TO 03,102,Model A,1997,405000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21400,69,4,69 years 04 months,3970.5882352941176,False,
2013-01,WOODLANDS,4 ROOM,621,WOODLANDS DR 52,01 TO 03,102,Model A,1998,405000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21401,70,4,70 years 04 months,3970.5882352941176,False,
2013-01,WOODLANDS,4 ROOM,146,WOODLANDS ST 13,07 TO 09,93,New Generation,1985,405000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21402,57,4,57 years 04 months,4354.8387096774195,False,
2013-01,WOODLANDS,4 ROOM,843,WOODLANDS ST 82,10 TO 12,84,Simplified,1994,412000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21403,66,4,66 years 04 months,4904.761904761905,False,
2013-01,WOODLANDS,4 ROOM,895A,WOODLANDS DR 50,01 TO 03,99,Model A,1997,413000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21404,69,4,69 years 04 months,4171.717171717171,False,
2013-01,WOODLANDS,4 ROOM,425,WOODLANDS ST 41,04 TO 06,100,Model A,1997,413000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21405,69,4,69 years 04 months,4130.0,False,
2013-01,WOODLANDS,4 ROOM,896C,WOODLANDS DR 50,04 TO 06,99,Model A,1997,417000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21406,69,4,69 years 04 months,4212.121212121212,False,
2013-01,WOODLANDS,4 ROOM,759,WOODLANDS AVE 6,07 TO 09,101,Model A,1998,418000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21407,70,4,70 years 04 months,4138.6138613861385,False,
2013-01,WOODLANDS,4 ROOM,613,WOODLANDS AVE 4,04 TO 06,101,Model A,1998,420000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21408,70,4,70 years 04 months,4158.415841584158,False,
2013-01,WOODLANDS,4 ROOM,615,WOODLANDS AVE 4,07 TO 09,101,Model A,1998,420000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21409,70,4,70 years 04 months,4158.415841584158,False,
2013-01,WOODLANDS,4 ROOM,769,WOODLANDS DR 60,10 TO 12,101,Model A,1997,422000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21410,69,4,69 years 04 months,4178.217821782178,False,
2013-01,WOODLANDS,4 ROOM,778,WOODLANDS DR 60,07 TO 09,101,Model A,1997,423000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21411,69,4,69 years 04 months,4188.118811881188,False,
2013-01,WOODLANDS,4 ROOM,618,WOODLANDS AVE 4,10 TO 12,96,Model A2,1998,425000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21412,70,4,70 years 04 months,4427.083333333333,False,
2013-01,WOODLANDS,4 ROOM,720,WOODLANDS AVE 6,01 TO 03,100,Model A,1997,425000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21413,69,4,69 years 04 months,4250.0,False,
2013-01,WOODLANDS,4 ROOM,764A,WOODLANDS CIRCLE,10 TO 12,90,Model A,2003,425000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21414,75,4,75 years 04 months,4722.222222222223,False,
2013-01,WOODLANDS,4 ROOM,796,WOODLANDS DR 72,04 TO 06,102,Model A,1997,427000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21415,69,4,69 years 04 months,4186.274509803921,False,
2013-01,WOODLANDS,4 ROOM,756,WOODLANDS AVE 4,10 TO 12,102,Model A,1998,427088,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21416,70,4,70 years 04 months,4187.137254901961,False,
2013-01,WOODLANDS,4 ROOM,605,WOODLANDS DR 42,10 TO 12,102,Model A2,1997,428000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21417,69,4,69 years 04 months,4196.078431372549,False,
2013-01,WOODLANDS,4 ROOM,644,WOODLANDS RING RD,07 TO 09,100,Model A,1998,428000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21418,70,4,70 years 04 months,4280.0,False,
2013-01,WOODLANDS,4 ROOM,155,WOODLANDS ST 13,04 TO 06,103,Model A,1985,428000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21419,57,4,57 years 04 months,4155.339805825242,False,
2013-01,WOODLANDS,4 ROOM,860,WOODLANDS ST 83,10 TO 12,106,Model A,1996,430000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21420,68,4,68 years 04 months,4056.603773584906,False,
2013-01,WOODLANDS,4 ROOM,790,WOODLANDS AVE 6,04 TO 06,102,Model A,1997,431000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21421,69,4,69 years 04 months,4225.490196078431,False,
2013-01,WOODLANDS,4 ROOM,743,WOODLANDS CIRCLE,07 TO 09,102,Model A2,1997,431880,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21422,69,4,69 years 04 months,4234.117647058823,False,
2013-01,WOODLANDS,4 ROOM,669,WOODLANDS RING RD,07 TO 09,85,Model A2,2000,432000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21423,72,4,72 years 04 months,5082.35294117647,False,
2013-01,WOODLANDS,4 ROOM,899A,WOODLANDS DR 50,10 TO 12,100,Model A,1997,433000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21424,69,4,69 years 04 months,4330.0,False,
2013-01,WOODLANDS,4 ROOM,625B,WOODLANDS DR 52,07 TO 09,100,Model A,1998,433000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21425,70,4,70 years 04 months,4330.0,False,
2013-01,WOODLANDS,4 ROOM,626,WOODLANDS AVE 6,07 TO 09,96,Model A2,1998,435000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21426,70,4,70 years 04 months,4531.25,False,
2013-01,WOODLANDS,4 ROOM,530,WOODLANDS DR 14,04 TO 06,104,Premium Apartment,1999,435000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21427,71,4,71 years 04 months,4182.692307692308,False,
2013-01,WOODLANDS,4 ROOM,747,WOODLANDS CIRCLE,07 TO 09,103,Model A,1998,438000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21428,70,4,70 years 04 months,4252.42718446602,False,
2013-01,WOODLANDS,4 ROOM,891B,WOODLANDS DR 50,04 TO 06,100,Model A,1996,438000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21429,68,4,68 years 04 months,4380.0,False,
2013-01,WOODLANDS,4 ROOM,687B,WOODLANDS DR 75,01 TO 03,95,Premium Apartment,2003,442000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21430,75,4,75 years 04 months,4652.631578947368,False,
2013-01,WOODLANDS,4 ROOM,683A,WOODLANDS DR 62,01 TO 03,103,Premium Apartment,2000,443000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21431,72,4,72 years 04 months,4300.9708737864075,False,
2013-01,WOODLANDS,5 ROOM,899A,WOODLANDS DR 50,01 TO 03,118,Improved,1997,444000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21432,69,4,69 years 04 months,3762.7118644067796,False,
2013-01,WOODLANDS,4 ROOM,515,WOODLANDS DR 14,01 TO 03,107,Premium Apartment,1999,445000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21433,71,4,71 years 04 months,4158.878504672897,False,
2013-01,WOODLANDS,4 ROOM,895A,WOODLANDS DR 50,04 TO 06,99,Model A,1997,445000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21434,69,4,69 years 04 months,4494.949494949495,False,
2013-01,WOODLANDS,5 ROOM,557,WOODLANDS DR 53,04 TO 06,120,Improved,1999,446000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21435,71,4,71 years 04 months,3716.6666666666665,False,
2013-01,WOODLANDS,5 ROOM,173,WOODLANDS ST 13,01 TO 03,121,Improved,1989,446000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21436,61,4,61 years 04 months,3685.9504132231405,False,
2013-01,WOODLANDS,4 ROOM,684A,WOODLANDS DR 73,10 TO 12,103,Premium Apartment,2000,447000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21437,72,4,72 years 04 months,4339.805825242718,False,
2013-01,WOODLANDS,5 ROOM,585,WOODLANDS DR 16,04 TO 06,111,Improved,2001,448000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21438,73,4,73 years 04 months,4036.036036036036,False,
2013-01,WOODLANDS,4 ROOM,872,WOODLANDS ST 81,07 TO 09,108,Model A,1996,449000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21439,68,4,68 years 04 months,4157.407407407408,False,
2013-01,WOODLANDS,4 ROOM,681C,WOODLANDS DR 62,07 TO 09,102,Premium Apartment,2000,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21440,72,4,72 years 04 months,4411.764705882353,False,
2013-01,WOODLANDS,5 ROOM,11,MARSILING DR,01 TO 03,126,Standard,1976,450000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21441,48,4,48 years 04 months,3571.4285714285716,False,
2013-01,WOODLANDS,5 ROOM,759,WOODLANDS AVE 6,01 TO 03,121,Improved,1998,453000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21442,70,4,70 years 04 months,3743.801652892562,False,
2013-01,WOODLANDS,5 ROOM,899C,WOODLANDS DR 50,01 TO 03,118,Improved,1997,457000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21443,69,4,69 years 04 months,3872.8813559322034,False,
2013-01,WOODLANDS,5 ROOM,723,WOODLANDS AVE 6,01 TO 03,122,Improved,1997,458000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21444,69,4,69 years 04 months,3754.098360655738,False,
2013-01,WOODLANDS,5 ROOM,786C,WOODLANDS DR 60,04 TO 06,122,Improved,1997,458000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21445,69,4,69 years 04 months,3754.098360655738,False,
2013-01,WOODLANDS,4 ROOM,679,WOODLANDS AVE 6,10 TO 12,102,Model A,1998,460000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21446,70,4,70 years 04 months,4509.803921568628,False,
2013-01,WOODLANDS,4 ROOM,514,WOODLANDS DR 14,01 TO 03,107,Premium Apartment,1999,460000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21447,71,4,71 years 04 months,4299.065420560748,False,
2013-01,WOODLANDS,5 ROOM,701,WOODLANDS DR 40,04 TO 06,119,Improved,1996,460000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21448,68,4,68 years 04 months,3865.546218487395,False,
2013-01,WOODLANDS,5 ROOM,587,WOODLANDS DR 16,07 TO 09,111,Improved,2001,462000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21449,73,4,73 years 04 months,4162.1621621621625,False,
2013-01,WOODLANDS,5 ROOM,881,WOODLANDS ST 82,10 TO 12,125,Improved,1996,462888,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21450,68,4,68 years 04 months,3703.104,False,
2013-01,WOODLANDS,5 ROOM,746,WOODLANDS CIRCLE,04 TO 06,122,Improved,1998,463000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21451,70,4,70 years 04 months,3795.0819672131147,False,
2013-01,WOODLANDS,5 ROOM,897C,WOODLANDS DR 50,01 TO 03,118,Improved,1997,463000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21452,69,4,69 years 04 months,3923.728813559322,False,
2013-01,WOODLANDS,4 ROOM,352,WOODLANDS AVE 1,10 TO 12,105,Model A,1996,465000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21453,68,4,68 years 04 months,4428.571428571428,False,
2013-01,WOODLANDS,5 ROOM,11,MARSILING DR,16 TO 18,126,Standard,1976,465000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21454,48,4,48 years 04 months,3690.4761904761904,False,
2013-01,WOODLANDS,5 ROOM,614,WOODLANDS AVE 4,04 TO 06,122,Improved,1998,465000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21455,70,4,70 years 04 months,3811.4754098360654,False,
2013-01,WOODLANDS,5 ROOM,764A,WOODLANDS CIRCLE,10 TO 12,111,Improved,2003,465000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21456,75,4,75 years 04 months,4189.189189189189,False,
2013-01,WOODLANDS,5 ROOM,326,WOODLANDS ST 32,07 TO 09,132,Model A,1995,465000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21457,67,4,67 years 04 months,3522.7272727272725,False,
2013-01,WOODLANDS,4 ROOM,690F,WOODLANDS DR 75,16 TO 18,90,Premium Apartment,2004,467000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21458,76,4,76 years 04 months,5188.888888888889,False,
2013-01,WOODLANDS,5 ROOM,672,WOODLANDS DR 71,01 TO 03,111,Improved,2000,468000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21459,72,4,72 years 04 months,4216.216216216216,False,
2013-01,WOODLANDS,5 ROOM,550,WOODLANDS DR 44,01 TO 03,115,Improved,2000,470000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21460,72,4,72 years 04 months,4086.9565217391305,False,
2013-01,WOODLANDS,4 ROOM,690C,WOODLANDS DR 75,13 TO 15,90,Premium Apartment,2004,471000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21461,76,4,76 years 04 months,5233.333333333333,False,
2013-01,WOODLANDS,5 ROOM,786D,WOODLANDS DR 60,04 TO 06,121,Improved,1997,474000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21462,69,4,69 years 04 months,3917.3553719008264,False,
2013-01,WOODLANDS,5 ROOM,353,WOODLANDS AVE 1,01 TO 03,121,Improved,1996,475000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21463,68,4,68 years 04 months,3925.619834710744,False,
2013-01,WOODLANDS,5 ROOM,878,WOODLANDS AVE 9,01 TO 03,125,Improved,1996,475000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21464,68,4,68 years 04 months,3800.0,False,
2013-01,WOODLANDS,5 ROOM,702,WOODLANDS DR 40,04 TO 06,118,Improved,1996,475000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21465,68,4,68 years 04 months,4025.423728813559,False,
2013-01,WOODLANDS,5 ROOM,628B,WOODLANDS RING RD,10 TO 12,122,Improved,1998,475000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21466,70,4,70 years 04 months,3893.44262295082,False,
2013-01,WOODLANDS,5 ROOM,173,WOODLANDS ST 13,10 TO 12,121,Improved,1989,475000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21467,61,4,61 years 04 months,3925.619834710744,False,
2013-01,WOODLANDS,5 ROOM,724,WOODLANDS AVE 6,04 TO 06,121,Improved,1997,478000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21468,69,4,69 years 04 months,3950.413223140496,False,
2013-01,WOODLANDS,5 ROOM,787D,WOODLANDS CRES,07 TO 09,122,Improved,1997,478000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21469,69,4,69 years 04 months,3918.032786885246,False,
2013-01,WOODLANDS,5 ROOM,671,WOODLANDS DR 71,04 TO 06,110,Improved,2000,480000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21470,72,4,72 years 04 months,4363.636363636364,False,
2013-01,WOODLANDS,5 ROOM,687C,WOODLANDS DR 75,04 TO 06,115,Premium Apartment,2003,483500,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21471,75,4,75 years 04 months,4204.347826086957,False,
2013-01,WOODLANDS,5 ROOM,350,WOODLANDS AVE 3,10 TO 12,122,Improved,1988,486800,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21472,60,4,60 years 04 months,3990.1639344262294,False,
2013-01,WOODLANDS,5 ROOM,585,WOODLANDS DR 16,10 TO 12,111,Improved,2001,490000,Resale_Flat_Prices__Based_on_Registration_Date___From_Mar_2012_to_Dec_2014.csv,21473,73,4,73 years 04 months,4414.414414414415,False,
